3,11,2,13
9,5,8,13
0,3,11,4
0,11,2,4
6,3,11,2
9,1,8,13
12,10,7,4
6,12,10,14
9,5,1,13
5,1,8,14
6,12,7,14
0,3,2,4
6,10,7,14
0,5,1,8
9,12,10,7
