A1HRHFU7KTS0KW,,,,,1,,,"11,17,22,8,-1,-1,2,10,8,12,3,4,6,12,6,-1,"
A2JNSJVSHXEMDC,,,,,1,,,"19,6,11,8,-1,-1,2,10,19,25,3,12,6,4,7,10,"
A1ORUO2MGV9AT6,,,,,1,,,"25,1,1,0,12,21,2,12,0,-1,1,12,11,12,0,3,"
A2VRDE2FHCBMF8,,,,,1,,,"17,14,12,9,-1,-1,2,19,17,16,3,12,6,3,11,2,"
A3K2VLYC2UX2DN,,,,,1,,,"1,0,0,0,26,0,5,9,25,9,7,-1,-1,0,0,12,"
