A2BA9Y6VGW6WS1,,,,,1,,,"3,19,21,9,9,9,2,10,11,12,3,12,4,"
A26NGLGGFTATVN,,,,,1,,,"11,10,10,9,8,8,2,19,14,6,3,6,6,"
A1P6OXEJ86HQRM,,,,,1,,,"11,10,11,9,8,19,2,13,19,20,3,9,6,"
A2O2Y99RA9GFUJ,,,,,1,,,"0,21,10,5,4,8,8,2,10,6,16,3,4,10,"
A142YEQ6O81P55,,,,,1,,,"0,10,21,0,13,25,2,20,0,10,3,4,6,"
